Header,Cluster,Confidence,Source
"GQ426579.1 Lacydonia laureci small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"GQ426572.1 Progoniada regularis small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"GQ426567.1 Bathyglycinde profunda small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"GQ426559.1 Glycera capitata small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ792715.1 Kudoa paraquadricornis small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ766467.1 Protostelium nocturnum MCWTKF06-10L-2-1 small subunit ribosomal RNA gene, partial sequence",1,0.7972294034131775,Eukaryote
"FJ766466.1 Protostelium mycophagum QE07-15-1 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ766465.1 Protostelium mycophagum HI07-20L-IV small subunit ribosomal RNA gene, partial sequence",1,0.9930918778222673,Eukaryote
"FJ766463.1 Protostelium mycophagum MFA-c small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ766462.1 Planoprotostelium aurantium LEE06-2l-3-1 small subunit ribosomal RNA gene, partial sequence",1,0.9875079832820944,Eukaryote
"FJ766460.1 Protostelium mycophagum PRA-128 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ766458.1 Protostelium mycophagum HI07-2L-3 small subunit ribosomal RNA gene, partial sequence",1,0.9765729460771274,Eukaryote
"FJ766457.1 Protostelium mycophagum HI06-10a-2 small subunit ribosomal RNA gene, partial sequence",1,0.8935908448780845,Eukaryote
"FJ766456.1 Protostelium mycophagum BRNFDF05-11A-1 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ766454.1 Protostelium mycophagum SI04-01A-1 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ766451.1 Protostelium mycophagum KA-T15-1 small subunit ribosomal RNA gene, partial sequence",-1,0.0,Eukaryote
"FJ766450.1 Protostelium mycophagum HI06-9a-2 small subunit ribosomal RNA gene, partial sequence",1,0.999578772524063,Eukaryote
"FJ766448.1 Protostelium mycophagum HI07-4a-III small subunit ribosomal RNA gene, partial sequence",1,0.9836196688317762,Eukaryote
"FJ766447.1 Protostelium mycophagum HI06-7A-1 small subunit ribosomal RNA gene, partial sequence",1,0.8803277739571205,Eukaryote
"FJ766445.1 Protostelium mycophagum KA-T02-1 small subunit ribosomal RNA gene, partial sequence",1,0.881722889188387,Eukaryote
"FJ766444.1 Protostelium mycophagum BRNFDF05-11A-3 small subunit ribosomal RNA gene, partial sequence",1,0.9085112235407085,Eukaryote
"FJ766440.1 Protostelium mycophagum HI07-6L-3 small subunit ribosomal RNA gene, partial sequence",1,0.9293916445162863,Eukaryote
"FJ766483.1 Protostelium mycophagum HIO4 85a-1b small subunit ribosomal RNA gene, partial sequence",1,0.918736608389505,Eukaryote
"FJ766482.1 Protostelium okumukumu HI04-37a-1a small subunit ribosomal RNA gene, partial sequence",1,0.9649118601396762,Eukaryote
"FJ766478.1 Schizoplasmodiopsis amoeboidea BG7A-12B piece G small subunit ribosomal RNA gene, partial sequence",1,0.9675693358004197,Eukaryote
"FJ766475.1 Schizoplasmodiopsis pseudoendospora PBR-G5-1 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ766470.1 Protosteliopsis fimicola small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"GQ903337.1 Aspergillus niger EHNH-07 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ792704.1 Tychosporium acutostipes NZ05-15a small subunit ribosomal RNA gene, partial sequence",1,0.9504628358176095,Eukaryote
"FJ792703.1 Tychosporium acutostipes KE11AL small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ544420.1 Nematostelium ovatum small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ544419.1 Ceratiomyxella tahitiensis small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"GQ227794.1 Clarias batrachus small subunit ribosomal RNA gene, partial sequence",1,0.7858504867506408,Eukaryote
"FJ440625.1 Ichthyodinium chabelardi small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ541187.1 Blastodinium galatheanum small subunit ribosomal RNA gene, partial sequence",-1,0.0,Eukaryote
"FJ790208.1 Strombidinopsis acuminata small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ607339.1 Armillifer agkistrodontis small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ610254.1 Sandmanniella terricola small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ469676.1 Osteobrama belangeri small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"EU861209.1 Myxobilatus gasterostei small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"EU869301.1 Saccamoeba limax NTSHR small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"EU753419.1 Calkinsia aureus small subunit ribosomal RNA gene, partial sequence",1,0.7928149527337456,Eukaryote
"EU264564.1 Pseudocyrtolophosis alpestris small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"EU264560.1 Colpodidium caudatum small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"EU189029.1 Paradinium poucheti small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"EU162753.1 Cryptosporidium fragile small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"EF512327.1 Scymnus suturalis small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"EF661838.1 Myrianida australiensis small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"EF591129.1 Pseudendoclonium submarinum small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"EF524274.1 Trichodina hypsilepis small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"EF157822.1 Hepatozoon ayorgbor small subunit ribosomal RNA gene, partial sequence",1,0.9276795211519747,Eukaryote
"EF014286.1 Epalxella antiquorum small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"EF014475.1 Babesia gibsoni small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"DQ377712.1 Palliatus indecorus small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"DQ377711.1 Myxidium gadi small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"DQ377710.1 Chloromyxum leydigi small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"DQ377709.1 Myxidium cuneiforme small subunit ribosomal RNA gene, partial sequence",1,0.9315518729004878,Eukaryote
"DQ377708.1 Myxidium incurvatum small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"DQ377703.1 Auerbachia pulchra small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"DQ377702.1 Myxidium bergense small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"DQ377697.1 Myxidium coryphaenoideum small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"DQ377694.1 Myxidium chelonarum small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"DQ377693.1 Sphaeromyxa hellandi small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"DQ377689.1 Zschokkella parasiluri small subunit ribosomal RNA gene, partial sequence",1,0.8053002345041118,Eukaryote
"DQ377688.1 Zschokkella nova small subunit ribosomal RNA gene, partial sequence",1,0.8597947613938172,Eukaryote
"DQ346655.1 Symplegma viride small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"DQ346654.1 Polycarpa papillata small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"GU722645.1 Proceraea madeirensis small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"GU722643.1 Myrianida longoprimicirrata small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"HM749322.1 Longidorus henanus small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"HM852977.1 Carchesium polypinum small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"EU164630.1 Fuchsina occulta small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"EU164614.1 Eufallia seminiveus small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"EU164640.1 Cartodere constricta small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"EU164620.1 Akalyptoischion atrichos small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"EU164619.1 Akalyptoischion sleeperi small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"EU164618.1 Akalyptoischion anasillos small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB087129.1 Spatoglossum crassum SZKIZ048 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB087123.1 Padina australis OKNNG019 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB087119.1 Lobophora variegata PALML022 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB087116.1 Distromium decumbens YMGTB007 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"GQ856204.1 Proceraea fasciata small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"HM070370.1 Tenuipalpus heveae small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"HM070363.1 Cheletomimus wellsi small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"HM070351.1 Rhombognathus levigatoides small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"HM070342.1 Rostrozetes ovulum small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ969144.1 Trophurus imperialis TropImp2 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ969141.1 Stenonchulus troglodytes SteCTro1 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ969140.1 Seinura demani SeinDem1 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ969139.1 Rhabdolaimus aquaticus RhDoAqu1 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ969138.1 Punctodora ratzeburgensis PunDRat2 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ969134.1 Panagrobelus stammeri PGBeSta1 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ969133.1 Paracyatholaimus intermedius PCyaInt1 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ969130.1 Monhystera paludicola MonhPal1 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ969122.1 Domorganus macronephriticus DoGaMac2 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ969119.1 Chromadorita leuckarti ChltLeu1 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ969118.1 Campydora demonstrans CampDem1 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ969116.1 Bathyodontus mirus BathMir3 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ969113.1 Aglenchus agricola AgleAgr1 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"EF514234.1 Cryptosporidium bovis small subunit ribosomal RNA gene, complete sequence",1,1.0,Eukaryote
"EF526346.1 Cabomba caroliniana small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"EF526328.1 Elodea nuttallii small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"EF044313.1 Pseudostaurastrum limneticum SAG 14.94 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"EF044312.1 Pseudostaurastrum enorme SAG 11.85 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"DQ871290.1 Neothyris lenticularis small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"DQ826573.1 Thompsonia littoralis small subunit ribosomal RNA gene, partial sequence",1,0.7714932539253764,Eukaryote
"DQ826572.1 Peltogasterella sulcata small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"DQ826571.1 Septosaccus rodriguezii small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"DQ826570.1 Peltogaster paguri small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"DQ826569.1 Lernaeodiscus porcellanae small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"DQ826568.1 Diplothylacus sinensis small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"DQ826567.1 Pottsia serenei small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"DQ826566.1 Parthenopea subterranea small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY947720.1 Dracunculus medinensis small subunit ribosomal RNA gene, complete sequence",1,1.0,Eukaryote
"AY952407.1 Billbergia pyramidalis small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY952402.1 Eriocaulon aquaticum small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY952383.1 Veratrum maackii small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY845346.1 Haliclystus octoradiatus small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY845344.1 Craterolophus convolvulus small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY627329.1 Anoplocnemis binotata small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY627327.1 Pseudopachybrachius guttus small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY627324.1 Riptortus linearis small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY627319.1 Spilostethus hospes small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY627316.1 Cantao ocellatus small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY627315.1 Erthesina fullo small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY627314.1 Aponsila montana small subunit ribosomal RNA gene, complete sequence",1,1.0,Eukaryote
"AY627313.1 Megacopta cribraria small subunit ribosomal RNA gene, complete sequence",1,1.0,Eukaryote
"AY627312.1 Tessaratoma papillosa small subunit ribosomal RNA gene, complete sequence",1,1.0,Eukaryote
"AY593955.1 Diphterophora communis DiphCom small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY593954.1 Mononchus tunbridgensis MonCTun2 847+848 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY593942.1 Ethmolaimus pratensis EthmPra small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY593941.1 Achromadora ruricola AchrRur small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY593939.1 Cylindrolaimus communis CyliCom small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY590149.1 Anoplostoma rectospiculum small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY150062.2 Theileria equi small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AF419313.1 Babesia bicornis small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY168857.1 Dictyocaulus eckerti small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY150059.1 Babesia bovis small subunit ribosomal RNA gene, partial sequence",1,0.9866324999115672,Eukaryote
"AY150058.1 Babesia ovis small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY054698.1 Saccharomycopsis fibuligera small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AF380996.1 Diplonema ambulator ATCC 50223 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AF244905.1 Trimastix marina Albury small subunit ribosomal RNA gene, partial sequence",1,0.9975051662194454,Eukaryote
"GQ240893.1 Acesta excavata small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AF111183.1 Cyclospora cayetanensis Guatemala and Haiti small subunit ribosomal RNA gene, complete sequence",1,1.0,Eukaryote
"U51554.1 Anophryoides haemophila small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"GU295204.1 Thecadinium kofoidii small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"GU295202.1 Amphidinium mootonorum small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"HM545910.1 Tetrancistrum nebulosi small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"HM545901.1 Hysterolecithoides guangdongensis small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ358839.1 Calyptrophora microdentata small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"GU199010.1 Vanadis longissima small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"GU827605.1 Kipferlia bialata small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"GU827601.1 Kipferlia bialata small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"GU827598.1 Kipferlia bialata small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"GU827594.1 Carpediemonas membranifera small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"GU827593.1 Kipferlia bialata small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FJ715684.1 Ulvella repens E093db small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB491653.1 Monomastix minuta small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB586078.1 Chytriomyces hyalinus NBRC 105430 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY739090.1 Mitrastemon yamamotoi small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY739089.1 Bdallophytum americanum small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY739086.1 Sapria himalayana small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY739084.1 Rafflesia keithii small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"U06479.1 Pealius kelloggii small subunit ribosomal RNA gene, partial sequence",1,0.9348566554034193,Eukaryote
"GQ980261.1 Phacoides pectinatus small subunit ribosomal RNA gene, partial sequence",1,0.7142683271270106,Eukaryote
"HM229407.1 Theileria equi small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FN552046.1 Stomatricha hochbergi small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FN552044.1 Convolutriloba longifissura small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FN552042.1 Conaperta cirrata small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"FN552039.1 Anaperus rubellus small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
