Header,Source,Cluster,Confidence
"AY485461.1 Rhizosolenia setigera CCMP1330 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY485452.1 Thalassiosira pseudonana CCMP1335 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY485450.1 Attheya longicornis CCMP214 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY485449.1 Chaetoceros calcitrans PCC537 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY485444.1 Ditylum brightwellii CCMP358 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"GU597337.1 Tortispora caseinolytica CBS 7881; NRRL Y-17796 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"GU597333.1 Spencermartinsiella europaea CBS 11730; NRRL Y-48265 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"GU597332.1 Trichomonascus petasosporus CBS 9602; NRRL YB-2092 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"GQ845409.1 Bursaphelenchus braaschae small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"DQ985957.1 Sterigmatomyces halophilus 294 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AB000659.1 Blastobotrys adeninivorans IFO 10858 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EU340097.1 Aurospio foodbancsia small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EU340094.1 Spiophanes kroyeri small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EU340093.1 Prionospio cirrifera small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EU340092.1 Aurospio dibranchiata small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ409970.1 Zoosphaerium blandum small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ409967.1 Zoosphaerium alluaudi small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ409957.1 Arthrosphaera brandtii small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ409955.1 Procyliosoma leae small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"HQ329378.1 Pteria lata small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"HQ329367.1 Pinctada longisquamosa small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"HQ329327.1 Electroma papilionacea small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EF094967.1 Euplotes euryhalinus ADC1 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EF094960.1 Euplotes focardii 95 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"GU827592.1 Ergobibamus cyprinoides small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"GQ375058.1 Sphagnum angustifolium small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY184343.2 Dione arcuata BKE834 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY357283.1 Tricladium chaetocladium 83-225 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY357279.1 Lunulospora curvula 94-228 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY357277.1 Goniopila monticola FNP 1 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY242234.1 [Candida] derodonti BG99-11-14-5-2-1 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY227717.1 Symbiotaphrina kochii CBS 250.77 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY338724.1 Malenka californica small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY338723.1 Ellipes minuta small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY338702.1 Neoephemera youngi small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY338698.1 Metretopus borealis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY338694.1 Drunella coloradensis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY217910.1 Emoia caeruleocauda small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY217905.1 Lamprolepis smaragdina small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY217893.1 Acontias litoralis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF330214.1 Colpodella tetrahymenae small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY184347.1 Minerva aenigmata BTS127 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF279583.1 Septoria epambrosiae small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY071794.1 Aspidytes niobe small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF423046.1 Eucallia boussingaultii small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF423041.1 Odontocheila cayennensis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF368522.1 Pandora dipterigena ARSEF397 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF423806.1 Timema knulli small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF423805.1 Tenodera aridifolia small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF423804.1 Pterophylla camellifolia small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF423801.1 Oxyethira dualis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF423791.1 Paratettix toltecus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF423777.1 Mydas clavatus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF436012.1 Aegla uruguayana small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF436007.1 Upogebia affinis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF436006.1 Jaxea nocturna small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF436003.1 Neotrypaea californiensis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF320010.1 Blastomyces dermatitidis ATCC60915 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF235968.1 Geocharax gracilis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF235967.1 Euastacus bispinosus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF050474.1 Ophioceras leptosporum ATCC24161 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF093495.1 Cryptosporidium baileyi Chicken C. baileyi genotype (CBA01) small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"M85053.1 Sporothrix schenckii ATCC14284 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"HQ392522.1 Hydra vulgaris small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"GU810184.1 Stenamoeba amazonica P119 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"GU810183.1 Stenamoeba limacina 4692L small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.8325515701177708
"GQ849025.1 Dactylobiotus octavi small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"GQ849024.1 Macrobiotus hufelandi small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"GQ849023.1 Bertolanius nebulosus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"GQ849022.1 Echiniscus testudo small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EU868759.1 Tozeuma serratum small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF025936.2 Basiliolella grayi small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EF622750.1 Spaniocerca zwicki small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EF622746.1 Aphanicercella flabellata small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EF622743.1 Desmonemoura brevis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EF622734.1 Podmosta decepta small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EF622733.1 Visoka cataractae small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EF622732.1 Prostoia besametsa small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EF622731.1 Nemoura trispinosa small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.9728180266098874
"EF622729.1 Paranemoura claasseni small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EF622727.1 Zapada cinctipes small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EF622702.1 Nesoperla fulvescens small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EF622683.1 Sweltsa coloradensis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EF622677.1 Eucapnopsis brevicauda small subunit ribosomal RNA gene, partial sequence",Eukaryote,-1,0.0
"EF494045.1 Phymatotrichopsis omnivora OKAlf8 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EF441992.1 Phymatotrichopsis omnivora ATCC 28960 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ966007.1 Parastacus pilimanus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ966003.1 Spinastacoides insignis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ966001.1 Euastacus woiwuru small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ966000.1 Euastacus yigara small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ965999.1 Euastacus yanga small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ965995.1 Euastacus spinifer small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ965994.1 Euastacus setosus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ965993.1 Euastacus rieki small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ965990.1 Euastacus maidae small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ965988.1 Euastacus bidawalus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ965983.1 Engaewa reducta small subunit ribosomal RNA gene, partial sequence",Eukaryote,-1,0.0
"EU921128.1 Paranephrops planifrons small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EU921127.1 Euastacus sulcatus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EU921126.1 Engaeus fossor small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EU921125.1 Cherax quadricarinatus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EU921124.1 Cherax cairnsensis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EU039901.1 Ilsiella palustris small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EU039900.1 Hausmanniella discoidea small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EU039898.1 Cyrtolophosis mucicola small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EU039894.1 Colpoda henneguyi small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EU039892.1 Colpoda aspera small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EU039886.1 Bryometopus atypicus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"HM581663.1 Pseudotrichomonas keilini NY0170 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"HM748759.1 Lacusteria cypriaca LA small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"HM751211.1 Tristagma uniflorum small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"HM460031.1 Aulodrilus pluriseta small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"HM460021.1 Tubificoides brownae small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"GU953246.1 Thorea violacea small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"GU953244.1 Thorea bachmannii BO5 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"GU953243.1 Thorea bachmannii 64 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"HM035980.1 Hymeniacidon sinapium small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"GU967675.1 Cirrhinus mrigala small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.8281522399381857
"GU967674.1 Labeo rohita small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.899787554453051
"GU967673.1 Catla catla small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.8718305544312851
"GQ214552.1 Glauconema trihymene PRA-270 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"GQ426595.1 Poecilochaetus serpens small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"GQ426585.1 Ceratocephale abyssorum small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"GQ426579.1 Lacydonia laureci small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"GQ426572.1 Progoniada regularis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"GQ426567.1 Bathyglycinde profunda small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"GQ426559.1 Glycera capitata small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ792715.1 Kudoa paraquadricornis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ766467.1 Protostelium nocturnum MCWTKF06-10L-2-1 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.7972294034131775
"FJ766466.1 Protostelium mycophagum QE07-15-1 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ766465.1 Protostelium mycophagum HI07-20L-IV small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.9930918778222673
"FJ766463.1 Protostelium mycophagum MFA-c small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ766462.1 Planoprotostelium aurantium LEE06-2l-3-1 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.9875079832820944
"FJ766460.1 Protostelium mycophagum PRA-128 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ766458.1 Protostelium mycophagum HI07-2L-3 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.9765729460771274
"FJ766457.1 Protostelium mycophagum HI06-10a-2 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.8935908448780845
"FJ766456.1 Protostelium mycophagum BRNFDF05-11A-1 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ766454.1 Protostelium mycophagum SI04-01A-1 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ766451.1 Protostelium mycophagum KA-T15-1 small subunit ribosomal RNA gene, partial sequence",Eukaryote,-1,0.0
"FJ766450.1 Protostelium mycophagum HI06-9a-2 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.999578772524063
"FJ766448.1 Protostelium mycophagum HI07-4a-III small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.9836196688317762
"FJ766447.1 Protostelium mycophagum HI06-7A-1 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.8803277739571205
"FJ766445.1 Protostelium mycophagum KA-T02-1 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.881722889188387
"FJ766444.1 Protostelium mycophagum BRNFDF05-11A-3 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.9085112235407085
"FJ766440.1 Protostelium mycophagum HI07-6L-3 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.9293916445162863
"FJ766483.1 Protostelium mycophagum HIO4 85a-1b small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.918736608389505
"FJ766482.1 Protostelium okumukumu HI04-37a-1a small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.9649118601396762
"FJ766478.1 Schizoplasmodiopsis amoeboidea BG7A-12B piece G small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.9675693358004197
"FJ766475.1 Schizoplasmodiopsis pseudoendospora PBR-G5-1 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ766470.1 Protosteliopsis fimicola small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"GQ903337.1 Aspergillus niger EHNH-07 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ792704.1 Tychosporium acutostipes NZ05-15a small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.9504628358176095
"FJ792703.1 Tychosporium acutostipes KE11AL small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ544420.1 Nematostelium ovatum small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ544419.1 Ceratiomyxella tahitiensis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"GQ227794.1 Clarias batrachus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.7858504867506408
"FJ440625.1 Ichthyodinium chabelardi small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ541187.1 Blastodinium galatheanum small subunit ribosomal RNA gene, partial sequence",Eukaryote,-1,0.0
"FJ790208.1 Strombidinopsis acuminata small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ607339.1 Armillifer agkistrodontis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ610254.1 Sandmanniella terricola small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"FJ469676.1 Osteobrama belangeri small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EU861209.1 Myxobilatus gasterostei small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EU869301.1 Saccamoeba limax NTSHR small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EU753419.1 Calkinsia aureus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.7928149527337456
"EU264564.1 Pseudocyrtolophosis alpestris small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EU264560.1 Colpodidium caudatum small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EU189029.1 Paradinium poucheti small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EU162753.1 Cryptosporidium fragile small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EF512327.1 Scymnus suturalis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"EF661838.1 Myrianida australiensis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
